"id","pred"
"N_509_794",0.286311494770702
"N_509_810",0.198790643438291
"N_509_818",0.302371974143477
"N_509_821",0.188847323225946
"N_509_822",0.347328621458481
"N_509_825",0.353907299538233
"N_509_829",0.147232139327366
"N_509_835",0.384342900636308
"N_509_839",0.158613840592784
"N_509_840",0.152270989963129
"N_509_843",0.21220579937585
"N_509_849",0.413286677355488
"N_509_853",0.157417446103605
"N_511_512",0.210869879167691
"N_511_524",0.503177499517422
"N_511_527",0.243352010636724
"N_511_535",0.280897544672743
"N_511_536",0.250348914199439
"N_511_539",0.250381985170223
"N_511_547",0.573948492421179
"N_511_551",0.247692313449733
"N_511_552",0.41788596704111
"N_511_559",0.108690408988885
"N_511_561",0.483578865935659
"N_511_565",0.495225970004094
"N_511_569",0.348481649036787
"N_511_577",0.115643594327582
"N_511_586",0.531367022461152
"N_511_595",0.182385914084627
"N_511_607",0.151735267964739
"N_511_623",0.185645577240228
"N_511_636",0.138908520728122
"N_511_651",0.0976175373556346
"N_511_655",0.276841362033126
"N_511_660",0.241140333365993
"N_511_662",0.330499043671028
"N_511_666",0.114186425124514
"N_511_670",0.342550758326296
"N_511_671",0.112891934010358
"N_511_673",0.325544135752158
"N_511_675",0.38356618505994
"N_511_676",0.140626023344617
"N_511_682",0.543919331011253
"N_511_683",0.5043762863349
"N_511_689",0.465775804504518
"N_511_708",0.109177616546393
"N_511_714",0.391627155552193
"N_511_720",0.253712520664814
"N_511_721",0.128377879486163
"N_511_722",0.271675199870851
"N_511_731",0.105438664454501
"N_511_733",0.408614981715599
"N_511_738",0.179883173037959
"N_511_740",0.552487871676182
"N_511_745",0.503340703986008
"N_511_765",0.445598928043735
"N_511_766",0.28861005613977
"N_511_786",0.133821628122108
"N_511_789",0.348514253534181
"N_511_790",0.286396028451307
"N_511_793",0.240576887991072
"N_511_794",0.28126155512366
"N_511_810",0.194862907320464
"N_511_818",0.297156706894351
"N_511_821",0.18507066824902
"N_511_822",0.341717763995472
"N_511_825",0.34824687282611
"N_511_829",0.144139836891294
"N_511_835",0.378480845363906
"N_511_839",0.155326030536374
"N_511_840",0.14909135962056
"N_511_843",0.208081842862791
"N_511_849",0.407275202562073
"N_511_853",0.154149891910107
"N_512_524",0.815085841356574
"N_512_527",0.583292056904801
"N_512_535",0.629641161760569
"N_512_536",0.592410502724202
"N_512_539",0.592453049006203
"N_512_547",0.854292314635324
"N_512_551",0.588975911117158
"N_512_552",0.757538932866713
"N_512_559",0.346718090504925
"N_512_561",0.802973486224017
"N_512_565",0.810243762368252
"N_512_569",0.699511250515687
"N_512_577",0.362702046776637
"N_512_586",0.831504074544852
"N_512_595",0.492607028043753
"N_512_607",0.437733939955846
"N_512_623",0.498033818252947
"N_512_636",0.412487020431675
"N_512_651",0.320104908517159
"N_512_655",0.624925456185842
"N_512_660",0.580360571784125
"N_512_662",0.682386879141506
"N_512_666",0.359396943124486
"N_512_670",0.693969627036282
"N_512_671",0.356441172698277
"N_512_673",0.677494962865041
"N_512_675",0.73032119329575
"N_512_676",0.415953146054316
"N_512_682",0.838461180686758
"N_512_683",0.815807520098524
"N_512_689",0.79143225406585
"N_512_708",0.347855853423323
"N_512_714",0.736957359536926
"N_512_720",0.596711722745028
"N_512_721",0.390624879280482
"N_512_722",0.618822111826065
"N_512_731",0.339054054833693
"N_512_733",0.750446984451661
"N_512_738",0.488390175851106
"N_512_740",0.843092391201227
"N_512_745",0.815184218603896
"N_512_765",0.777684341980697
"N_512_766",0.638427909725283
"N_512_786",0.402059413121861
"N_512_789",0.699541434180675
"N_512_790",0.6359292218081
"N_512_793",0.579609902703017
"N_512_794",0.630061131606852
"N_512_810",0.512990891341469
"N_512_818",0.647899109162041
"N_512_821",0.497082007622366
"N_512_822",0.693183079914952
"N_512_825",0.699293816185484
"N_512_829",0.422960597348247
"N_512_835",0.726053384233438
"N_512_839",0.444545858924576
"N_512_840",0.432648372112069
"N_512_843",0.533491023692065
"N_512_849",0.749406692307945
"N_512_853",0.442326551854259
"N_524_527",0.211401640983726
"N_524_535",0.245617883396282
"N_524_536",0.217744263800649
"N_524_539",0.217774278917034
"N_524_547",0.528935443863714
"N_524_551",0.215334266869466
"N_524_552",0.374357959248495
"N_524_559",0.0922642607822828
"N_524_561",0.43836104674051
"N_524_565",0.449867796390249
"N_524_569",0.30835349526777
"N_524_577",0.0982824974575648
"N_524_586",0.485884978863037
"N_524_595",0.156781399218321
"N_524_607",0.129750836974778
"N_524_623",0.15967281747127
"N_524_636",0.118522849069278
"N_524_651",0.0827095226817316
"N_524_655",0.241899770319983
"N_524_660",0.209399980016954
"N_524_662",0.291515089161644
"N_524_666",0.0970200876965576
"N_524_670",0.302788159014119
"N_524_671",0.0958991367300164
"N_524_673",0.286894186053012
"N_524_675",0.341515719940053
"N_524_676",0.120023430313468
"N_524_682",0.498505775025619
"N_524_683",0.458942017009012
"N_524_689",0.420866011014182
"N_524_708",0.0926854944090081
"N_524_714",0.349193571841949
"N_524_720",0.220798830617922
"N_524_721",0.109341404136294
"N_524_722",0.237171806434378
"N_524_731",0.0894546240476391
"N_524_733",0.365446410975924
"N_524_738",0.154563588982395
"N_524_740",0.507154430731458
"N_524_745",0.457913532399856
"N_524_765",0.401173653942722
"N_524_766",0.252702133494352
"N_524_786",0.114083582958951
"N_524_789",0.308384122412355
"N_524_790",0.250666505643303
"N_524_793",0.208890283688077
"N_524_794",0.245951812382458
"N_524_810",0.16786641704759
"N_524_818",0.260574930842833
"N_524_821",0.15916262089207
"N_524_822",0.302007440178053
"N_524_825",0.308132967864172
"N_524_829",0.123096187181965
"N_524_835",0.336683388540453
"N_524_839",0.132902856988225
"N_524_840",0.12743244880301
"N_524_843",0.179662649260304
"N_524_849",0.36416101573979
"N_524_853",0.131870000596612
"N_527_535",0.542999526734517
"N_527_536",0.503921318492028
"N_527_539",0.503965367481288
"N_527_547",0.803831751671551
"N_527_551",0.500369944853721
"N_527_552",0.685891309693006
"N_527_559",0.270566479145717
"N_527_561",0.740146418591024
"N_527_565",0.749010363974724
"N_527_569",0.619332944924127
"N_527_577",0.284569024458439
"N_527_586",0.775228056474143
"N_527_595",0.404240340839705
"N_527_607",0.352374617108228
"N_527_623",0.409479272910802
"N_527_636",0.329168705137576
"N_527_651",0.247583261239351
"N_527_655",0.537990115341178
"N_527_660",0.491500835126186
"N_527_662",0.600250518781985
"N_527_666",0.281661234718283
"N_527_670",0.613130448654894
"N_527_671",0.279066275784083
"N_527_673",0.594844644093797
"N_527_675",0.654301014510615
"N_527_676",0.332330737023421
"N_527_682",0.783904899594474
"N_527_683",0.755828465729278
"N_527_689",0.726179946520358
"N_527_708",0.271558225257799
"N_527_714",0.661941942094026
"N_527_720",0.508381415804507
"N_527_721",0.309396973651115
"N_527_722",0.531532597245578
"N_527_731",0.263905738941941
"N_527_733",0.677595590138998
"N_527_738",0.4001833214008
"N_527_740",0.789707916828189
"N_527_745",0.755063135603004
"N_527_765",0.709708508863159
"N_527_766",0.552380514990322
"N_527_786",0.319701221186453
"N_527_789",0.61936679997938
"N_527_790",0.549706595873406
"N_527_793",0.490730694715181
"N_527_794",0.543446504743857
"N_527_810",0.42402339348147
"N_527_818",0.562561306408799
"N_527_821",0.408558954885829
"N_527_822",0.612252220855843
"N_527_825",0.619089086001403
"N_527_829",0.338746505680323
"N_527_835",0.649407677434295
"N_527_839",0.358705628403081
"N_527_840",0.347667548519117
"N_527_843",0.444211087005736
"N_527_849",0.6763825691657
"N_527_853",0.356639709338226
"N_535_536",0.536396033872255
"N_535_539",0.536439851904181
"N_535_547",0.823548120131776
"N_535_551",0.53286162996514
"N_535_552",0.713232689203206
"N_535_559",0.297006440473899
"N_535_561",0.764387472595011
"N_535_565",0.772678488284841
"N_535_569",0.64950734107495
"N_535_577",0.311792435832243
"N_535_586",0.797093619513569
"N_535_595",0.435936257417069
"N_535_607",0.382615589722002
"N_535_623",0.441281702301402
"N_535_636",0.358520638090429
"N_535_651",0.272616676203388
"N_535_655",0.570137065337654
"N_535_660",0.524020635012989
"N_535_662",0.63103639717748
"N_535_666",0.308726510684884
"N_535_670",0.643513504102213
"N_535_671",0.30598841441309
"N_535_673",0.625787297982187
"N_535_675",0.683121777018385
"N_535_676",0.361812554054502
"N_535_682",0.805138555515938
"N_535_683",0.779043315028521
"N_535_689",0.751286079465735
"N_535_708",0.29805550044193
"N_535_714",0.690427080970685
"N_535_720",0.540830202278899
"N_535_721",0.337873845676415
"N_535_722",0.563764530639759
"N_535_731",0.289953540807392
"N_535_733",0.705348860999908
"N_535_738",0.431791687467338
"N_535_740",0.81050919888113
"N_535_745",0.77832940892377
"N_535_765",0.735775372800514
"N_535_766",0.584299862013642
"N_535_786",0.348647698957666
"N_535_789",0.649540031093
"N_535_790",0.581672216210043
"N_535_793",0.523251972954366
"N_535_794",0.575513355442373
"N_535_810",0.456082981981747
"N_535_818",0.594287889945389
"N_535_821",0.440343206695571
"N_535_822",0.642664051108479
"N_535_825",0.649271865578514
"N_535_829",0.368483364982713
"N_535_835",0.678435900665016
"N_535_839",0.389163439803851
"N_535_840",0.377740177428084
"N_535_843",0.476534200376503
"N_535_849",0.704194675031032
"N_535_853",0.387027969422486
"N_536_539",0.532340495378806
"N_536_547",0.821141185926449
"N_536_551",0.528758427593021
"N_536_552",0.709851129844563
"N_536_559",0.293578013000133
"N_536_561",0.761407340388414
"N_536_565",0.769771638863964
"N_536_569",0.645747566575027
"N_536_577",0.308268173528408
"N_536_586",0.79441590834554
"N_536_595",0.431889373040591
"N_536_607",0.378731341296034
"N_536_623",0.437223659317602
"N_536_636",0.354740449265501
"N_536_651",0.269361911341126
"N_536_655",0.566094666539178
"N_536_660",0.519909742001001
"N_536_662",0.62719221220044
"N_536_666",0.305221533738322
"N_536_670",0.639725097665035
"N_536_671",0.302500920052323
"N_536_673",0.621921190063313
"N_536_675",0.679544681760474
"N_536_676",0.358017027511734
"N_536_682",0.802540711422386
"N_536_683",0.776194280730043
"N_536_689",0.748194824075993
"N_536_708",0.294620038429145
"N_536_714",0.686894653998095
"N_536_720",0.536736141855928
"N_536_721",0.334197937936863
"N_536_722",0.559708483836773
"N_536_731",0.286573338892481
"N_536_733",0.701913189587825
"N_536_738",0.42775410079389
"N_536_740",0.807965877482355
"N_536_745",0.775473822457733
"N_536_765",0.732559961263472
"N_536_766",0.580292604076511
"N_536_786",0.344915636284162
"N_536_789",0.645780416019172
"N_536_790",0.57765793725573
"N_536_793",0.519140533142644
"N_536_794",0.571483515177916
"N_536_810",0.451998940378043
"N_536_818",0.59030940456013
"N_536_821",0.436287054889436
"N_536_822",0.638871683377254
"N_536_825",0.645510943735083
"N_536_829",0.364657845218954
"N_536_835",0.67483108774166
"N_536_839",0.385254198338505
"N_536_840",0.373875450582421
"N_536_843",0.472426088346938
"N_536_849",0.70075125528319
"N_536_853",0.383126724656748
"N_539_547",0.812101672270765
"N_539_551",0.513693333798205
"N_539_552",0.697260704913379
"N_539_559",0.281214926980754
"N_539_561",0.750267030941613
"N_539_565",0.758898206384948
"N_539_569",0.631818265275958
"N_539_577",0.295545274198268
"N_539_586",0.784380373178901
"N_539_595",0.417141131503894
"N_539_607",0.364633259110831
"N_539_623",0.422428707036755
"N_539_636",0.341045177102581
"N_539_651",0.257646672166057
"N_539_655",0.551210090762935
"N_539_660",0.504826680342108
"N_539_662",0.612970596720512
"N_539_666",0.292571192935031
"N_539_670",0.625696253936041
"N_539_671",0.289916286726215
"N_539_673",0.60762429334409
"N_539_675",0.666257469043765
"N_539_676",0.344262747750242
"N_539_682",0.792798341531791
"N_539_683",0.765531788601819
"N_539_689",0.736650972532162
"N_539_708",0.282230602488782
"N_539_714",0.673765890724971
"N_539_720",0.521695383736127
"N_539_721",0.320901326967642
"N_539_722",0.544781000878183
"N_539_731",0.274390655282941
"N_539_733",0.689129161918266
"N_539_738",0.41304440319909
"N_539_740",0.798423946460243
"N_539_745",0.76478740772272
"N_539_765",0.720567035913145
"N_539_766",0.565521264720634
"N_539_786",0.331404856501922
"N_539_789",0.631851669984726
"N_539_790",0.562863722827994
"N_539_793",0.504056357496314
"N_539_794",0.556639017967029
"N_539_810",0.437092330092117
"N_539_818",0.575632791836408
"N_539_821",0.421500058696009
"N_539_822",0.624829097043995
"N_539_825",0.63157764667293
"N_539_829",0.350787843351924
"N_539_835",0.661445803524165
"N_539_839",0.37105832660353
"N_539_840",0.359853427139449
"N_539_843",0.457408109599685
"N_539_849",0.687939550314768
"N_539_853",0.368962195608586
"N_547_551",0.154486638753889
"N_547_552",0.28488942926412
"N_547_559",0.0633837254505766
"N_547_561",0.341956740676058
"N_547_565",0.352521273899351
"N_547_569",0.228888453777792
"N_547_577",0.0676585472209148
"N_547_586",0.386216257505149
"N_547_595",0.110156466558704
"N_547_607",0.0903035916678288
"N_547_623",0.112302531935967
"N_547_636",0.0821668699558267
"N_547_651",0.0566332130469106
"N_547_655",0.17522175142546
"N_547_660",0.14990885805907
"N_547_662",0.215040271854547
"N_547_666",0.0667603702576691
"N_547_670",0.224292244466635
"N_547_671",0.0659634944247822
"N_547_673",0.211270110432084
"N_547_675",0.256676074791299
"N_547_676",0.0832506313724658
"N_547_682",0.398253621130872
"N_547_683",0.360920148092532
"N_547_689",0.326075432179484
"N_547_708",0.0636823549058906
"N_547_714",0.263208988266536
"N_547_720",0.158719407573833
"N_547_721",0.0755603462578676
"N_547_722",0.171502193395539
"N_547_731",0.061394078024379
"N_547_733",0.277164156847701
"N_547_738",0.108513329652952
"N_547_740",0.406573069726976
"N_547_745",0.359965185993026
"N_547_765",0.30845604426135
"N_547_766",0.183768305548918
"N_547_786",0.0789673256538768
"N_547_789",0.22891380036512
"N_547_790",0.182152618631264
"N_547_793",0.149516582457241
"N_547_794",0.178419743621013
"N_547_810",0.118407845340231
"N_547_818",0.190039645826406
"N_547_821",0.11192353608797
"N_547_822",0.223648998085637
"N_547_825",0.228705965526458
"N_547_829",0.0854733991021162
"N_547_835",0.252583721875029
"N_547_839",0.09259929191431
"N_547_840",0.088618272085285
"N_547_843",0.127260068061747
"N_547_849",0.276054192685667
"N_547_853",0.0918464777224001
"N_551_552",0.73452299944945
"N_551_559",0.319724667661236
"N_551_561",0.783035230739004
"N_551_565",0.790849595023341
"N_551_569",0.673362072104871
"N_551_577",0.33510253391469
"N_551_586",0.813783433476971
"N_551_595",0.462293045983231
"N_551_607",0.408080893897611
"N_551_623",0.467693707153547
"N_551_636",0.383378109429433
"N_551_651",0.294250188629741
"N_551_655",0.59603397630165
"N_551_660",0.550505434115439
"N_551_662",0.655481444124115
"N_551_666",0.331917943450584
"N_551_670",0.667567384111498
"N_551_671",0.329072076006129
"N_551_673",0.650387440215714
"N_551_675",0.705725240578128
"N_551_676",0.38676065491346
"N_551_682",0.821314982824865
"N_551_683",0.796839417687838
"N_551_689",0.770659649703322
"N_551_708",0.320817351197595
"N_551_714",0.712728581482384
"N_551_720",0.567152265816782
"N_551_721",0.362107876868171
"N_551_722",0.589769116918994
"N_551_731",0.312372002847631
"N_551_733",0.727000448807805
"N_551_738",0.458101402984498
"N_551_740",0.826335948275543
"N_551_745",0.796167966172225
"N_551_765",0.755964695757686
"N_551_766",0.609927299837597
"N_551_786",0.37321890861927
"N_551_789",0.673393656018621
"N_551_790",0.607352787835388
"N_551_793",0.549742792614234
"N_551_794",0.601312866463907
"N_551_810",0.482615654679509
"N_551_818",0.619700347007933
"N_551_821",0.466745964949235
"N_551_822",0.666745565402568
"N_551_825",0.673134557799008
"N_551_829",0.393607746490822
"N_551_835",0.701227426323061
"N_551_839",0.414771763666932
"N_551_840",0.403092853452301
"N_551_843",0.5031560327222
"N_551_849",0.725898116510382
"N_551_853",0.412590687304313
"N_552_559",0.123494519255922
"N_552_561",0.519673319820284
"N_552_565",0.531295384587561
"N_552_569",0.381950413896558
"N_552_577",0.131255294594443
"N_552_586",0.567111358980618
"N_552_595",0.204919930853547
"N_552_607",0.171275651648673
"N_552_623",0.208479637934354
"N_552_636",0.157103008867267
"N_552_651",0.111101467341514
"N_552_655",0.306668287860875
"N_552_660",0.268549221336625
"N_552_662",0.363203528163083
"N_552_666",0.129630244724695
"N_552_670",0.375778447917515
"N_552_671",0.128186008464487
"N_552_673",0.35802050606513
"N_552_675",0.418241431314154
"N_552_676",0.15900393302604
"N_552_682",0.579463973704306
"N_552_683",0.540398665477746
"N_552_689",0.501832720321027
"N_552_708",0.12403885167506
"N_552_714",0.426526904154262
"N_552_720",0.28201934158017
"N_552_721",0.145425993025514
"N_552_722",0.301177333803603
"N_552_731",0.119859432372222
"N_552_733",0.443923942416992
"N_552_738",0.202184437880096
"N_552_740",0.587870711040275
"N_552_745",0.539369611241307
"N_552_765",0.481501695813741
"N_552_766",0.319145364505866
"N_552_786",0.151467027183704
"N_552_789",0.381984313854661
"N_552_790",0.316801406457329
"N_552_793",0.267944345622156
"N_552_794",0.311359668930815
"N_552_810",0.218526457924338
"N_552_818",0.328179113837592
"N_552_821",0.207852064599117
"N_552_822",0.374910729352032
"N_552_825",0.381706299800223
"N_552_829",0.162889913789549
"N_552_835",0.413004377305448
"N_552_839",0.175233305317576
"N_552_840",0.168358839028139
"N_552_843",0.232886335963441
"N_552_849",0.44255502766113
"N_552_853",0.173937468135359
"N_559_561",0.928426992275397
"N_559_565",0.931463158101117
"N_559_569",0.881086755776261
"N_559_577",0.644313284414325
"N_559_586",0.940145327907879
"N_559_595",0.75550957363464
"N_559_607",0.712473250983568
"N_559_623",0.759497323020972
"N_559_636",0.690850131996165
"N_559_651",0.59976849974448
"N_559_655",0.841348758727937
"N_559_660",0.814881130230109
"N_559_662",0.872422863967507
"N_559_666",0.641023180903698
"N_559_670",0.878311218954831
"N_559_671",0.638058209325634
"N_559_673",0.869899867612638
"N_559_675",0.896045987827089
"N_559_676",0.693892724697578
"N_559_682",0.942924601420282
"N_559_683",0.933763250655073
"N_559_689",0.923534656860427
"N_559_708",0.629322843245694
"N_559_714",0.899167102633279
"N_559_720",0.824852026714775
"N_559_721",0.671086670766102
"N_559_722",0.837853366195583
"N_559_731",0.620171880708845
"N_559_733",0.905405876688958
"N_559_738",0.752379347338795
"N_559_740",0.944758233028112
"N_559_745",0.933506573686777
"N_559_765",0.917587649922102
"N_559_766",0.848943367937438
"N_559_786",0.681548845541348
"N_559_789",0.881101800583546
"N_559_790",0.847552087974464
"N_559_793",0.814415829920551
"N_559_794",0.84425958821334
"N_559_810",0.770257473339968
"N_559_818",0.854159897514156
"N_559_821",0.758801184024322
"N_559_822",0.877915109393718
"N_559_825",0.880978354180254
"N_559_829",0.699970799814818
"N_559_835",0.894020273347093
"N_559_839",0.718100217714245
"N_559_840",0.708216221742169
"N_559_843",0.784477964823555
"N_559_849",0.904929715563991
"N_559_853",0.71627631567256
"N_561_565",0.430876961503803
"N_561_569",0.292163954254083
"N_561_577",0.091660678779334
"N_561_586",0.46666345559646
"N_561_595",0.146860117847388
"N_561_607",0.121294023847295
"N_561_623",0.149601026549752
"N_561_636",0.110704752330922
"N_561_651",0.0770472868831738
"N_561_655",0.228048862032177
"N_561_660",0.196926579314431
"N_561_662",0.275857014729106
"N_561_666",0.0904747902150651
"N_561_670",0.286769665140711
"N_561_671",0.0894219733826473
"N_561_673",0.271389238022499
"N_561_675",0.324401691940975
"N_561_676",0.112118941082509
"N_561_682",0.479250393406672
"N_561_683",0.43987440873209
"N_561_689",0.402204381324381
"N_561_708",0.0864046412307877
"N_561_714",0.33188871406594
"N_561_720",0.207824919099331
"N_561_721",0.102058819817782
"N_561_722",0.223511799881351
"N_561_731",0.0833725931924698
"N_561_733",0.347766511952834
"N_561_738",0.144758559228168
"N_561_740",0.487889986804157
"N_561_745",0.438853995734023
"N_561_765",0.382808031324244
"N_561_766",0.238427225945215
"N_561_786",0.106522925687845
"N_561_789",0.292193652702809
"N_561_790",0.2364702018769
"N_561_793",0.196439700407169
"N_561_794",0.231939873559155
"N_561_810",0.157374584241158
"N_561_818",0.246001695227154
"N_561_821",0.149117301240777
"N_561_822",0.286013305573816
"N_561_825",0.291950117900262
"N_561_829",0.11501578247822
"N_561_835",0.319693950729915
"N_561_839",0.124269940092238
"N_561_840",0.119106060958445
"N_561_843",0.168582905027174
"N_561_849",0.346509344947628
"N_561_853",0.123294634726287
"N_565_569",0.240894212371193
"N_565_577",0.0719970058881111
"N_565_586",0.402170325477785
"N_565_595",0.116878395616177
"N_565_607",0.0959446870791417
"N_565_623",0.119137884160468
"N_565_636",0.0873484849527404
"N_565_651",0.0603104280859267
"N_565_655",0.185088226608095
"N_565_660",0.15862412650857
"N_565_662",0.226533048875408
"N_565_666",0.0710456239725769
"N_565_670",0.236130745210006
"N_565_671",0.0702014455086135
"N_565_673",0.222618537167892
"N_565_675",0.269629717146291
"N_565_676",0.0884940011395035
"N_565_682",0.414369241580722
"N_565_683",0.3764701970882
"N_565_689",0.340925084307199
"N_565_708",0.0677843856054579
"N_565_714",0.27636974467838
"N_565_720",0.167845760978148
"N_565_721",0.0803618177240858
"N_565_722",0.181205240764242
"N_565_731",0.0653590007571763
"N_565_733",0.290747336971328
"N_565_738",0.115147966578543
"N_565_740",0.422788809620217
"N_565_745",0.375498265579897
"N_565_765",0.322887740536911
"N_565_766",0.194002827171716
"N_565_786",0.0839656290948615
"N_565_789",0.240920473072647
"N_565_790",0.19231835981265
"N_565_793",0.158213289593148
"N_565_794",0.188425154029618
"N_565_810",0.125562238470346
"N_565_818",0.200537623889458
"N_565_821",0.118738906091432
"N_565_822",0.235463853163563
"N_565_825",0.240705140084031
"N_565_829",0.090842892738116
"N_565_835",0.265404577066618
"N_565_839",0.0983682882404198
"N_565_840",0.0941649864243106
"N_565_843",0.134867502108513
"N_565_849",0.289604770131719
"N_565_853",0.0975736165199822
"N_569_577",0.205965986697562
"N_569_586",0.692229884122275
"N_569_595",0.30675508305747
"N_569_607",0.261898654337123
"N_569_623",0.311390965922166
"N_569_636",0.242420758368772
"N_569_651",0.176673509037174
"N_569_655",0.431618176122791
"N_569_660",0.386628641623244
"N_569_662",0.494750960959788
"N_569_666",0.203632770632107
"N_569_670",0.508245298576663
"N_569_671",0.201554984931387
"N_569_673",0.489132638660136
"N_569_675",0.552429838964686
"N_569_676",0.245053887036807
"N_569_682",0.702882728570984
"N_569_683",0.668727973946834
"N_569_689",0.633629833716915
"N_569_708",0.195566615070177
"N_569_714",0.560811030209834
"N_569_720",0.402760245967157
"N_569_721",0.22610337774178
"N_569_722",0.425262212015458
"N_569_731",0.189498487298145
