"id","pred"
"N_511_671",0.179352935993526
"N_511_673",0.340491227687018
"N_511_675",0.304775599087062
"N_511_676",0.247347248694733
"N_511_682",0.340817443874494
"N_511_683",0.40502972879767
"N_511_689",0.568287389220743
"N_511_708",0.243240363930476
"N_511_714",0.559265878075231
"N_511_720",0.364854027619093
"N_511_721",0.194305582300079
"N_511_722",0.449261261091082
"N_511_731",0.19332938774273
"N_511_733",0.346762158508852
"N_511_738",0.296026365811485
"N_511_740",0.575179681722768
"N_511_745",0.576481048349983
"N_511_765",0.352535973065248
"N_511_766",0.387333768909691
"N_511_786",0.333496723743629
"N_511_789",0.390333144312666
"N_511_790",0.378557780609853
"N_511_793",0.329010452806094
"N_511_794",0.315197141949276
"N_511_810",0.317960469524552
"N_511_818",0.38794496296788
"N_511_821",0.332053688549732
"N_511_822",0.291637213116742
"N_511_825",0.330324106966603
"N_511_829",0.29401065326278
"N_511_835",0.429911227253222
"N_511_839",0.1794167259022
"N_511_840",0.263869726358743
"N_511_843",0.365947730547762
"N_511_849",0.438668495264824
"N_511_853",0.259124237739081
"N_512_524",0.839211635978017
"N_512_527",0.655133781429475
"N_512_535",0.537573197447685
"N_512_536",0.656598914863391
"N_512_539",0.616818736094848
"N_512_547",0.843790481394141
"N_512_551",0.593297833348782
"N_512_552",0.722336320207664
"N_512_559",0.442624429273553
"N_512_561",0.844669600132616
"N_512_565",0.8537397796467
"N_512_569",0.46837496335658
"N_512_577",0.567803587024453
"N_512_586",0.712721384278562
"N_512_595",0.643321967597415
"N_512_607",0.626792310709479
"N_512_623",0.594752297062882
"N_512_636",0.525356041980842
"N_512_651",0.470663216110543
"N_512_655",0.638579681297149
"N_512_660",0.668352265758936
"N_512_662",0.73580402116204
"N_512_666",0.545995385655941
"N_512_670",0.729532630003608
"N_512_671",0.445367591842502
"N_512_673",0.654804562201382
"N_512_675",0.616961962433444
"N_512_676",0.546991216003248
"N_512_682",0.655132776495705
"N_512_683",0.71438576053461
"N_512_689",0.828665547610284
"N_512_708",0.541488487700983
"N_512_714",0.823394235212422
"N_512_720",0.678519096463951
"N_512_721",0.469801682029646
"N_512_722",0.749824411204145
"N_512_731",0.468245786705404
"N_512_733",0.661061860867723
"N_512_738",0.607076434348544
"N_512_740",0.832625223993721
"N_512_745",0.833366423904664
"N_512_765",0.666727604691845
"N_512_766",0.699054274601112
"N_512_786",0.647694392677036
"N_512_789",0.701702853248575
"N_512_790",0.691183428667074
"N_512_793",0.643059451837004
"N_512_794",0.628409427774572
"N_512_810",0.631386942789335
"N_512_818",0.699595677228341
"N_512_821",0.6462099633327
"N_512_822",0.602019353625498
"N_512_825",0.644422752900446
"N_512_829",0.604762229100226
"N_512_835",0.734800883694788
"N_512_839",0.445474635479564
"N_512_840",0.568413304601812
"N_512_843",0.679547068953414
"N_512_849",0.741688730207466
"N_512_853",0.562375037730068
"N_524_527",0.22723040730475
"N_524_535",0.152500462894011
"N_524_536",0.22837228551698
"N_524_539",0.19946646980781
"N_524_547",0.455370773926765
"N_524_551",0.184209492791546
"N_524_552",0.287077795167281
"N_524_559",0.109465054821298
"N_524_561",0.457029207486453
"N_524_565",0.474656676811467
"N_524_569",0.120006505858049
"N_524_577",0.168989773867575
"N_524_586",0.27746696387425
"N_524_595",0.218251076408934
"N_524_607",0.206325379667525
"N_524_623",0.18511755695025
"N_524_636",0.146266589528608
"N_524_651",0.120980108493939
"N_524_655",0.214755586334785
"N_524_660",0.237767685243931
"N_524_662",0.301234394192886
"N_524_666",0.156937143706823
"N_524_670",0.294537625987441
"N_524_671",0.110552998712339
"N_524_673",0.22697469577623
"N_524_675",0.199563257547201
"N_524_676",0.157469498462085
"N_524_682",0.22722962626626
"N_524_683",0.27910241180266
"N_524_689",0.428126233414268
"N_524_708",0.154548491304378
"N_524_714",0.419169370100269
"N_524_720",0.246247890368931
"N_524_721",0.120612811002231
"N_524_722",0.316906865579538
"N_524_731",0.119951729810196
"N_524_733",0.231890058551474
"N_524_738",0.192995914134498
"N_524_740",0.435031594657542
"N_524_745",0.436341560866809
"N_524_765",0.236443490012023
"N_524_766",0.264462732889003
"N_524_786",0.22152880794578
"N_524_789",0.266925172942039
"N_524_790",0.257301514157905
"N_524_793",0.218055973756146
"N_524_794",0.207460721294864
"N_524_810",0.209568575819523
"N_524_818",0.264963892934863
"N_524_821",0.220410039410189
"N_524_822",0.189722685413492
"N_524_825",0.219071254343722
"N_524_829",0.191490926015464
"N_524_835",0.300150628607498
"N_524_839",0.110595616472616
"N_524_840",0.169339032190247
"N_524_843",0.247124388342716
"N_524_849",0.307691290855438
"N_524_853",0.165910440716711
"N_527_535",0.372631650997916
"N_527_536",0.494163801544029
"N_527_539",0.451291701023215
"N_527_547",0.734033820150173
"N_527_551",0.427048197577837
"N_527_552",0.570663849922279
"N_527_559",0.288631916332112
"N_527_561",0.735336884746488
"N_527_565",0.748893376502506
"N_527_569",0.31041296940777
"N_527_577",0.401642819801776
"N_527_586",0.559003291403292
"N_527_595",0.479584287894059
"N_527_607",0.461814518224997
"N_527_623",0.428524529647201
"N_527_636",0.361234782519227
"N_527_651",0.312382962640655
"N_527_655",0.474443482116103
"N_527_660",0.507304959245476
"N_527_662",0.587284902631716
"N_527_666",0.380596552816621
"N_527_670",0.579502766311846
"N_527_671",0.290918837658634
"N_527_673",0.492177131336261
"N_527_675",0.451441774349307
"N_527_676",0.381544236172487
"N_527_682",0.492540140008331
"N_527_683",0.561009708165948
"N_527_689",0.71191009414971
"N_527_708",0.376323257492189
"N_527_714",0.704328344500557
"N_527_720",0.518854650822717
"N_527_721",0.311640582310621
"N_527_722",0.604955368871839
"N_527_731",0.31030192970799
"N_527_733",0.49912742935744
"N_527_738",0.441153858350066
"N_527_740",0.717648686365371
"N_527_745",0.718727044827132
"N_527_765",0.505475110180486
"N_527_766",0.542715213837327
"N_527_786",0.484355076054842
"N_527_789",0.5458458182437
"N_527_790",0.533484224497571
"N_527_793",0.479298802011351
"N_527_794",0.463534652578686
"N_527_810",0.466712144487084
"N_527_818",0.543354146073932
"N_527_821",0.482732058511807
"N_527_822",0.435945441276408
"N_527_825",0.480782557373542
"N_527_829",0.438765858899923
"N_527_835",0.586035108247232
"N_527_839",0.291008236906051
"N_527_840",0.402240170353711
"N_527_843",0.520032021314622
"N_527_849",0.594655331939575
"N_527_853",0.396346043563966
"N_535_536",0.690338791396108
"N_535_539",0.652397954573944
"N_535_547",0.862976551965302
"N_535_551",0.629750076891921
"N_535_552",0.752056333258324
"N_535_559",0.480762437340243
"N_535_561",0.863765128296433
"N_535_565",0.871889383953844
"N_535_569",0.50671463808908
"N_535_577",0.605019627916541
"N_535_586",0.743104531430124
"N_535_595",0.677726059185155
"N_535_607",0.661952991906438
"N_535_623",0.631155222836241
"N_535_636",0.563416787222035
"N_535_651",0.509010858564217
"N_535_655",0.673208838476613
"N_535_660",0.701462403026323
"N_535_662",0.764552375778865
"N_535_666",0.583712532507934
"N_535_670",0.758739647051285
"N_535_671",0.483536911853982
"N_535_673",0.688637135718977
"N_535_675",0.652535373521402
"N_535_676",0.584688561396124
"N_535_682",0.688948462631973
"N_535_683",0.744655944791224
"N_535_689",0.849377693676483
"N_535_708",0.579291550366499
"N_535_714",0.844624133331467
"N_535_720",0.711053041345017
"N_535_721",0.508146514490067
"N_535_722",0.777508459716985
"N_535_731",0.506584963392493
"N_535_733",0.694567219539321
"N_535_738",0.643036743252696
"N_535_740",0.852943642108952
"N_535_745",0.853610683830408
"N_535_765",0.699927117504096
"N_535_766",0.730335980150646
"N_535_786",0.68188528389725
"N_535_789",0.732814477718268
"N_535_790",0.722959034081861
"N_535_793",0.677476170203525
"N_535_794",0.663499548844355
"N_535_810",0.666345179877289
"N_535_818",0.730842774804156
"N_535_821",0.680473846812263
"N_535_822",0.638166631090288
"N_535_825",0.67877368352574
"N_535_829",0.6408090198362
"N_535_835",0.763623327938191
"N_535_839",0.483645129663674
"N_535_840",0.605613310418449
"N_535_843",0.71202113590923
"N_535_849",0.76999690589536
"N_535_853",0.599729000754516
"N_536_539",0.492295910390604
"N_536_547",0.764915473776724
"N_536_551",0.467727313656993
"N_536_552",0.610447679943276
"N_536_559",0.323572185294477
"N_536_561",0.766115446686692
"N_536_565",0.778570144385007
"N_536_569",0.346704869990012
"N_536_577",0.441767842556726
"N_536_586",0.599108572786229
"N_536_595",0.520719621987696
"N_536_607",0.502898549024191
"N_536_623",0.469229104318496
"N_536_636",0.400021722759032
"N_536_651",0.34878868961634
"N_536_655",0.515574714492223
"N_536_660",0.548312836581344
"N_536_662",0.626536507988443
"N_536_666",0.420095180073402
"N_536_670",0.619014360530012
"N_536_671",0.326009076573381
"N_536_673",0.533285753612687
"N_536_675",0.492447381821996
"N_536_676",0.421074354919394
"N_536_682",0.533647220422187
"N_536_683",0.60106274124666
"N_536_689",0.744466298792402
"N_536_708",0.415676018120066
"N_536_714",0.737425329209462
"N_536_720",0.559735492013401
"N_536_721",0.348003577889466
"N_536_722",0.643546431370411
"N_536_731",0.3465873729639
"N_536_733",0.540199040860066
"N_536_738",0.48204616146589
"N_536_740",0.749784318809052
"N_536_745",0.750782565901087
"N_536_765",0.546499140420949
"N_536_766",0.583197305813717
"N_536_786",0.525486423034341
"N_536_789",0.586262046608915
"N_536_790",0.574142274465159
"N_536_793",0.520434136971927
"N_536_794",0.504628225002059
"N_536_810",0.507820757922995
"N_536_818",0.583823049991658
"N_536_821",0.523865602790649
"N_536_822",0.476766835832993
"N_536_825",0.52191759485416
"N_536_829",0.479626784050956
"N_536_835",0.625329745450465
"N_536_839",0.326104299868632
"N_536_840",0.442380749291005
"N_536_843",0.560897486153983
"N_536_849",0.633643242194922
"N_536_853",0.436327774880607
"N_539_547",0.780231812581662
"N_539_551",0.489483328804415
"N_539_552",0.630972702006779
"N_539_559",0.342943131424714
"N_539_561",0.781375949620243
"N_539_565",0.793237323106155
"N_539_569",0.366709905604532
"N_539_577",0.463367542968566
"N_539_586",0.619858995297891
"N_539_595",0.542428606099907
"N_539_607",0.524677907093554
"N_539_623",0.490990537280488
"N_539_636",0.421120085213635
"N_539_651",0.368846077388075
"N_539_655",0.537309668532093
"N_539_660",0.569804544201887
"N_539_662",0.646704434944166
"N_539_666",0.441473244084115
"N_539_670",0.639354677659413
"N_539_671",0.345451405143464
"N_539_673",0.554912067082489
"N_539_675",0.514242346839021
"N_539_676",0.442464228639727
"N_539_682",0.555270752511823
"N_539_683",0.621775871234847
"N_539_689",0.760698140807221
"N_539_708",0.436998663624977
"N_539_714",0.753956607933239
"N_539_720",0.581098923582688
"N_539_721",0.368041333472838
"N_539_722",0.663289439136034
"N_539_731",0.366589433261972
"N_539_733",0.561768255593718
"N_539_738",0.503837757163859
"N_539_740",0.765784630248555
"N_539_745",0.766738902379525
"N_539_765",0.568009155629356
"N_539_766",0.604227248589435
"N_539_786",0.547167258417772
"N_539_789",0.607241495212958
"N_539_790",0.59531206098144
"N_539_793",0.542144682193542
"N_539_794",0.526403167595921
"N_539_810",0.52958618573859
"N_539_818",0.604842812963787
"N_539_821",0.545556450183256
"N_539_822",0.498549490515344
"N_539_825",0.543619874402273
"N_539_829",0.501414887373409
"N_539_835",0.645525970500765
"N_539_839",0.345549395799666
"N_539_840",0.463985509103646
"N_539_843",0.582246615220268
"N_539_849",0.653639549182833
"N_539_853",0.457879659509961
"N_547_551",0.157271832606398
"N_547_552",0.249701700827294
"N_547_559",0.0922219475239505
"N_547_561",0.410259428796721
"N_547_565",0.427503283940549
"N_547_569",0.101291762908844
"N_547_577",0.143885204224404
"N_547_586",0.240919303307665
"N_547_595",0.187479402113297
"N_547_607",0.176854745246035
"N_547_623",0.158072837253
"N_547_636",0.124033858800329
"N_547_651",0.102131155784676
"N_547_655",0.184360522431627
"N_547_660",0.204965785092531
"N_547_662",0.262694325290684
"N_547_666",0.133335787433762
"N_547_670",0.256539789864762
"N_547_671",0.0931564438201213
"N_547_673",0.195280303617854
"N_547_675",0.170850576897666
"N_547_676",0.133800788849697
"N_547_682",0.195508639256006
"N_547_683",0.242411605503879
"N_547_689",0.382232059185721
"N_547_708",0.131250433194526
"N_547_714",0.373608076909761
"N_547_720",0.212602392217553
"N_547_721",0.101814455709682
"N_547_722",0.277156969339788
"N_547_731",0.101244546268909
"N_547_733",0.19968659567829
"N_547_738",0.165033309750808
"N_547_740",0.388900578055607
"N_547_745",0.390167565723499
"N_547_765",0.2037754343458
"N_547_766",0.229084886260892
"N_547_786",0.190407559686247
"N_547_789",0.23132151572327
"N_547_790",0.222591735148052
"N_547_793",0.187305216554555
"N_547_794",0.17786426159762
"N_547_810",0.179739605796526
"N_547_818",0.22953992656083
"N_547_821",0.189407719827855
"N_547_822",0.162139045902973
"N_547_825",0.18821178229074
"N_547_829",0.163702142415949
"N_547_835",0.261697288056871
"N_547_839",0.093193057937286
"N_547_840",0.144191580567202
"N_547_843",0.213393036441587
"N_547_849",0.268642719799699
"N_547_853",0.141185606709829
"N_551_552",0.692880788178421
"N_551_559",0.407822125703473
"N_551_561",0.825048417828014
"N_551_565",0.835040577349865
"N_551_569",0.433121300643099
"N_551_577",0.532563130048401
"N_551_586",0.682693923152772
"N_551_595",0.610009832118496
"N_551_607",0.592913275490155
"N_551_623",0.560006452706524
"N_551_636",0.489764673243449
"N_551_651",0.435378372053164
"N_551_655",0.605096516955453
"N_551_660",0.636055337920751
"N_551_662",0.707198060250462
"N_551_666",0.510509673946182
"N_551_670",0.700524002890908
"N_551_671",0.410508455244804
"N_551_673",0.621934611642044
"N_551_675",0.582784547686732
"N_551_676",0.51151370263717
"N_551_682",0.622276050639685
"N_551_683",0.684455245593587
"N_551_689",0.807483514512813
"N_551_708",0.50596924936236
"N_551_714",0.801716448129691
"N_551_720",0.646688861961305
"N_551_721",0.43452840615253
"N_551_722",0.722163300071953
"N_551_731",0.432993927852986
"N_551_733",0.628449652532846
"N_551_738",0.57262796670431
"N_551_740",0.811821558324228
"N_551_745",0.812634153593355
"N_551_765",0.63435901795371
"N_551_766",0.668263189429754
"N_551_786",0.614545945412976
"N_551_789",0.671055240702281
"N_551_790",0.659978742362242
"N_551_793",0.609737671940698
"N_551_794",0.594582239831236
"N_551_810",0.597657264823968
"N_551_818",0.668833743625199
"N_551_821",0.613005298307668
"N_551_822",0.567443429123445
"N_551_825",0.611151284454958
"N_551_829",0.570254495564344
"N_551_835",0.706129687018041
"N_551_839",0.410613323308789
"N_551_840",0.533181689595337
"N_551_843",0.647765778626355
"N_551_849",0.713471820032446
"N_551_853",0.527060629005088
"N_552_559",0.195967824708314
"N_552_561",0.625326738074276
"N_552_565",0.641773032853433
"N_552_569",0.212848451244871
"N_552_577",0.287352808110953
"N_552_586",0.432285331603886
"N_552_595",0.356323025345037
"N_552_607",0.34013538291019
"N_552_623",0.310555276292632
"N_552_636",0.253570385024137
"N_552_651",0.214391766922019
"N_552_655",0.35161079527784
"N_552_660",0.382150799655079
"N_552_662",0.460855644019954
"N_552_666",0.269597041865229
"N_552_670",0.452910344604192
"N_552_671",0.19772461193413
"N_552_673",0.36796776331154
"N_552_675",0.330815705223794
"N_552_676",0.270388989130597
"N_552_682",0.368305603003166
"N_552_683",0.434284826010116
"N_552_689",0.597492497146967
"N_552_708",0.266034753049096
"N_552_714",0.588639514269242
"N_552_720",0.393124655562178
"N_552_721",0.21380985191248
"N_552_722",0.479138342928451
"N_552_731",0.212761543955383
"N_552_733",0.374457415188748
"N_552_738",0.321664803753556
"N_552_740",0.604243234407836
"N_552_745",0.605516631268534
"N_552_765",0.38042381892426
"N_552_766",0.416204825575229
"N_552_786",0.360717541994219
"N_552_789",0.41927477120145
"N_552_790",0.407209471008462
"N_552_793",0.356060712278847
"N_552_794",0.341690042641423
"N_552_810",0.344568766514342
"N_552_818",0.416830581741486
"N_552_821",0.359220203918862
"N_552_822",0.317066725318905
"N_552_825",0.357424838868535
"N_552_829",0.319553759094513
"N_552_835",0.459575301047587
"N_552_839",0.197793361160119
"N_552_840",0.287861953915683
"N_552_843",0.394250500333729
"N_552_849",0.468440309556529
"N_552_853",0.282850776440382
"N_559_561",0.924597425736829
"N_559_565",0.929390546024238
"N_559_569",0.665178235271166
"N_559_577",0.747631774522269
"N_559_586",0.848355907829598
"N_559_595",0.80264965098405
"N_559_607",0.791106177984594
"N_559_623",0.7679501219928
"N_559_636",0.713948133895887
"N_559_651",0.667221251712476
"N_559_655",0.799365074496477
"N_559_660",0.81963372822772
"N_559_662",0.862640749407225
"N_559_666",0.730592174039077
"N_559_670",0.858802403338337
"N_559_671",0.644218310765536
"N_559_673",0.810513773515461
"N_559_675",0.784113165970444
"N_559_676",0.731382305572442
"N_559_682",0.810736730258965
"N_559_683",0.849400516048951
"N_559_689",0.916009654859618
"N_559_708",0.727001518406346
"N_559_714",0.913143927741653
"N_559_720",0.826367760228725
"N_559_721",0.666452916252788
"N_559_722",0.871109217179201
"N_559_731",0.665062682336847
"N_559_733",0.814747084738101
"N_559_738",0.776982143719982
"N_559_740",0.918150121634752
"N_559_745",0.918549633808529
"N_559_765",0.818548959164539
"N_559_766",0.839690140312997
"N_559_786",0.805658947697308
"N_559_789",0.841381846054633
"N_559_790",0.834627317314802
"N_559_793",0.802468394425902
"N_559_794",0.792247306485563
"N_559_810",0.794341648832838
"N_559_818",0.84003643307854
"N_559_821",0.804639342268988
"N_559_822",0.773295201693746
"N_559_825",0.80340897996364
"N_559_829",0.775298238772743
"N_559_835",0.862028900318661
"N_559_839",0.644317626083669
"N_559_840",0.748100348162277
"N_559_843",0.82704347821192
"N_559_849",0.866213973139344
"N_559_853",0.743441350416548
"N_561_565",0.423399756267751
"N_561_569",0.0997737730126461
"N_561_577",0.141829631994769
"N_561_586",0.237862637626542
"N_561_595",0.18493556915027
"N_561_607",0.174424126745037
"N_561_623",0.155851475941475
"N_561_636",0.122221399204233
"N_561_651",0.100601994632188
"N_561_655",0.181849536957596
"N_561_660",0.202243743990106
"N_561_662",0.259455818927403
"N_561_666",0.131407793122072
"N_561_670",0.253351085454627
"N_561_671",0.0917479258592644
"N_561_673",0.192655720665263
"N_561_675",0.168485586831959
"N_561_676",0.13186709381585
"N_561_682",0.192881723020726
"N_561_683",0.239341976084735
"N_561_689",0.378275953686445
"N_561_708",0.129348092093241
"N_561_714",0.369687815307098
"N_561_720",0.209805697057391
"N_561_721",0.10028950671049
"N_561_722",0.273806379069001
"N_561_731",0.0997271854551869
"N_561_733",0.197017290700065
"N_561_738",0.162733040613951
"N_561_740",0.384918457782758
"N_561_745",0.386180670576132
"N_561_765",0.201065203687387
"N_561_766",0.226133639686754
"N_561_786",0.187833180476624
"N_561_789",0.228349990061442
"N_561_790",0.219700299274486
"N_561_793",0.184763209607744
"N_561_794",0.175422725527149
"N_561_810",0.177277877885368
"N_561_818",0.226584540799317
"N_561_821",0.186843738985787
"N_561_822",0.159871393546905
"N_561_825",0.185660282635837
"N_561_829",0.161416840469659
"N_561_835",0.258466764347448
"N_561_839",0.0917840424054928
"N_561_840",0.142132358047653
"N_561_843",0.210588722317147
"N_561_849",0.265357273686654
"N_561_853",0.13916233235765
"N_565_569",0.0768301257413644
"N_565_577",0.110400983326641
"N_565_586",0.189861686855039
"N_565_595",0.145575240981962
"N_565_607",0.136925146418912
"N_565_623",0.121756507083683
"N_565_636",0.0946585510090771
"N_565_651",0.0774842851078986
"N_565_655",0.14303075785141
"N_565_660",0.159922452533124
"N_565_662",0.208288229801051
"N_565_666",0.102014035522064
"N_565_670",0.203057302564573
"N_565_671",0.0705053295046507
"N_565_673",0.151958627780748
"N_565_675",0.13205909480037
"N_565_676",0.10238270815424
"N_565_682",0.152145885775874
"N_565_683",0.191117354544695
"N_565_689",0.313598749415197
"N_565_708",0.100361821461871
"N_565_714",0.305756863624334
"N_565_720",0.166231732376421
"N_565_721",0.077237438334458
"N_565_722",0.220651950623743
"N_565_731",0.0767933374274438
"N_565_733",0.155576393808168
"N_565_738",0.127359753763998
"N_565_740",0.319689515038869
"N_565_745",0.320849407583333
"N_565_765",0.15894139674425
"N_565_766",0.17994078254649
"N_565_786",0.147968103849611
"N_565_789",0.181810759471217
"N_565_790",0.174525223051012
"N_565_793",0.14543301965061
"N_565_794",0.13774487883553
"N_565_810",0.139268873768511
"N_565_818",0.180321039074298
"N_565_821",0.14715061046502
"N_565_822",0.125027255689344
"N_565_825",0.146173373604048
"N_565_829",0.126286502734292
"N_565_835",0.20743959013778
"N_565_839",0.070533733302198
"N_565_840",0.110645276028756
"N_565_843",0.166886479022868
"N_565_849",0.21336116826305
"N_565_853",0.108250185758007
"N_569_577",0.604261079858502
"N_569_586",0.742498304989726
"N_569_595",0.677032605057126
"N_569_607",0.661242562612938
"N_569_623",0.630416206614594
"N_569_636",0.562636099067925
"N_569_651",0.508217800977731
"N_569_655",0.672510361258359
"N_569_660",0.70079747517392
"N_569_662",0.763980687015256
"N_569_666",0.58294127198144
"N_569_670",0.758158308904898
"N_569_671",0.482744520725375
"N_569_673",0.68795634964869
"N_569_675",0.651815562839423
"N_569_676",0.583917820176516
"N_569_682",0.688268049126799
"N_569_683",0.744052118425108
"N_569_689",0.848971282860831
"N_569_708",0.578518013379394
"N_569_714",0.844207248968951
"N_569_720",0.710400655626925
"N_569_721",0.507353412019834
"N_569_722",0.776959052199756
"N_569_731",0.505791791855226
"N_569_733",0.693893635925084
"N_569_738",0.642308041459439
